COSECHA,codmes,producto_f,FLG,SUBP,MADURACION,SALDO
202306,202307,9.PNR Capital de trabajo,1,5,1,9429345.12
202306,202307,9.PNR Capital de trabajo,1,1,1,509464.0299999999
202306,202307,9.PNR Capital de trabajo,0,5,1,2.7056515862000006E8
202306,202307,9.PNR Capital de trabajo,0,1,1,8.90758945E7
202306,202307,9.PNR Capital de trabajo,1,2,1,7876568.1899999995
202306,202308,9.PNR Capital de trabajo,1,5,2,3569116.2899999996
202306,202308,9.PNR Capital de trabajo,0,2,2,2.5706394872E8
202306,202308,9.PNR Capital de trabajo,1,1,2,1721143.1999999997
202306,202308,9.PNR Capital de trabajo,0,5,2,2.5594177957999992E8
202306,202308,9.PNR Capital de trabajo,0,1,2,7.673276383E7
202306,202308,9.PNR Capital de trabajo,1,2,2,4149214.1599999997
202306,202309,9.PNR Capital de trabajo,0,1,3,6.369203044E7
202306,202309,9.PNR Capital de trabajo,0,2,3,2.2747610395000002E8
202306,202309,9.PNR Capital de trabajo,1,5,3,9476114.489999998
202306,202309,9.PNR Capital de trabajo,1,2,3,1.04378108E7
202306,202309,9.PNR Capital de trabajo,0,5,3,2.2527997510999998E8
202306,202309,9.PNR Capital de trabajo,1,1,3,5328572.069999999
202306,202310,9.PNR Capital de trabajo,0,1,4,5.315953909000001E7
202306,202310,9.PNR Capital de trabajo,1,2,4,1.328244039E7
202306,202310,9.PNR Capital de trabajo,1,5,4,1.684348813E7
202306,202310,9.PNR Capital de trabajo,1,1,4,7322355.49
202306,202310,9.PNR Capital de trabajo,0,2,4,2.1206919263000003E8
202306,202310,9.PNR Capital de trabajo,0,5,4,2.0393774838E8
202306,202311,9.PNR Capital de trabajo,1,1,5,6293797.45
202306,202311,9.PNR Capital de trabajo,0,5,5,1.8455146052000004E8
202306,202311,9.PNR Capital de trabajo,1,2,5,1.261448686E7
202306,202311,9.PNR Capital de trabajo,0,2,5,1.9143967337999997E8
202306,202311,9.PNR Capital de trabajo,1,5,5,1.57558168E7
202306,202311,9.PNR Capital de trabajo,0,1,5,4.546055835999999E7
202306,202312,9.PNR Capital de trabajo,1,1,6,5565729.35
202306,202312,9.PNR Capital de trabajo,1,5,6,1.4289465749999998E7
202306,202312,9.PNR Capital de trabajo,0,2,6,1.747307493E8
202306,202312,9.PNR Capital de trabajo,0,5,6,1.6847940988000003E8
202306,202312,9.PNR Capital de trabajo,1,2,6,1.285769257E7
202306,202312,9.PNR Capital de trabajo,0,1,6,3.886441159000001E7
202306,202401,9.PNR Capital de trabajo,0,2,7,1.6426356210999998E8
202306,202401,9.PNR Capital de trabajo,0,1,7,3.3773377669999994E7
202306,202401,9.PNR Capital de trabajo,1,5,7,1.3377303840000002E7
202306,202401,9.PNR Capital de trabajo,0,5,7,1.5824124765E8
202306,202401,9.PNR Capital de trabajo,1,1,7,3950656.0300000003
202306,202401,9.PNR Capital de trabajo,1,2,7,1.092250379E7
202306,202402,9.PNR Capital de trabajo,0,2,8,1.4776509096999997E8
202306,202402,9.PNR Capital de trabajo,1,1,8,2930667.39
202306,202402,9.PNR Capital de trabajo,1,2,8,9828924.040000001
202306,202402,9.PNR Capital de trabajo,1,5,8,1.146589694E7
202306,202402,9.PNR Capital de trabajo,0,1,8,2.769420166E7
202306,202402,9.PNR Capital de trabajo,0,5,8,1.3482179837E8
202306,202403,9.PNR Capital de trabajo,0,5,9,1.1979742978999999E8
202306,202403,9.PNR Capital de trabajo,1,5,9,1.076834902E7
202306,202403,9.PNR Capital de trabajo,1,2,9,9355317.35
202306,202403,9.PNR Capital de trabajo,0,1,9,2.166936747E7
202306,202403,9.PNR Capital de trabajo,0,2,9,1.3090598002999999E8
202306,202403,9.PNR Capital de trabajo,1,1,9,2917956.8799999994
202306,202404,9.PNR Capital de trabajo,1,1,10,2090496.4899999998
202306,202404,9.PNR Capital de trabajo,0,1,10,1.705938829E7
202306,202404,9.PNR Capital de trabajo,1,5,10,1.009682962E7
202306,202404,9.PNR Capital de trabajo,0,5,10,1.1042267178E8
202306,202404,9.PNR Capital de trabajo,1,2,10,8151378.57
202306,202404,9.PNR Capital de trabajo,0,2,10,1.2232647098E8
202306,202405,9.PNR Capital de trabajo,0,5,11,9.975584576999998E7
202306,202405,9.PNR Capital de trabajo,1,2,11,7657395.1
202306,202405,9.PNR Capital de trabajo,0,1,11,1.3034174249999996E7
202306,202405,9.PNR Capital de trabajo,1,1,11,1760749.1300000001
202306,202405,9.PNR Capital de trabajo,0,2,11,1.0977343493999998E8
202306,202405,9.PNR Capital de trabajo,1,5,11,1.0715465309999999E7
202306,202406,9.PNR Capital de trabajo,0,5,12,9.739259693E7
202306,202406,9.PNR Capital de trabajo,0,2,12,1.0049488963999999E8
202306,202406,9.PNR Capital de trabajo,0,1,12,9577751.3
202306,202406,9.PNR Capital de trabajo,1,5,12,9182903.590000002
202306,202406,9.PNR Capital de trabajo,1,2,12,7675752.420000001
202306,202406,9.PNR Capital de trabajo,1,1,12,1506174.7099999997
202306,202407,9.PNR Capital de trabajo,0,2,13,8.816615581E7
202306,202407,9.PNR Capital de trabajo,0,1,13,7062901.48
202306,202407,9.PNR Capital de trabajo,0,5,13,7.924422472E7
202306,202407,9.PNR Capital de trabajo,1,5,13,6203979.6899999995
202306,202407,9.PNR Capital de trabajo,1,1,13,1250932.75
202306,202407,9.PNR Capital de trabajo,1,2,13,6367743.77
202306,202408,9.PNR Capital de trabajo,0,5,14,6.876801309000002E7
202306,202408,9.PNR Capital de trabajo,1,1,14,1273194.05
202306,202408,9.PNR Capital de trabajo,1,2,14,5884244.789999999
202306,202408,9.PNR Capital de trabajo,1,5,14,6122454.0600000005
202306,202408,9.PNR Capital de trabajo,0,2,14,7.904176017999999E7
202306,202408,9.PNR Capital de trabajo,0,1,14,6155135.819999999
202306,202409,9.PNR Capital de trabajo,1,2,15,5381930.45
202306,202409,9.PNR Capital de trabajo,0,2,15,6.948570303999995E7
202306,202409,9.PNR Capital de trabajo,1,1,15,679050.5999999999
202306,202409,9.PNR Capital de trabajo,0,5,15,5.740396699000005E7
202306,202409,9.PNR Capital de trabajo,0,1,15,5076012.049999994
202306,202409,9.PNR Capital de trabajo,1,5,15,5266437.26
202306,202410,9.PNR Capital de trabajo,1,2,16,4592369.5200000005
202306,202410,9.PNR Capital de trabajo,0,5,16,5.393290058000003E7
202306,202410,9.PNR Capital de trabajo,0,1,16,3970620.430000002
202306,202410,9.PNR Capital de trabajo,1,1,16,827682.9499999998
202306,202410,9.PNR Capital de trabajo,0,2,16,6.3181532220000006E7
202306,202410,9.PNR Capital de trabajo,1,5,16,4900853.909999999
202306,202411,9.PNR Capital de trabajo,0,5,17,4.4276070870000064E7
202306,202411,9.PNR Capital de trabajo,1,5,17,3055237.29
202306,202411,9.PNR Capital de trabajo,1,1,17,501309.1700000001
202306,202411,9.PNR Capital de trabajo,0,1,17,3395263.1000000006
202306,202411,9.PNR Capital de trabajo,1,2,17,3108035.1
202306,202411,9.PNR Capital de trabajo,0,2,17,5.535339999000007E7
202306,202412,9.PNR Capital de trabajo,0,5,18,3.8600208250000015E7
202306,202412,9.PNR Capital de trabajo,1,5,18,3974242.6599999997
202306,202412,9.PNR Capital de trabajo,1,1,18,522432.58999999997
202306,202412,9.PNR Capital de trabajo,1,2,18,2854983.4299999992
202306,202412,9.PNR Capital de trabajo,0,1,18,2484866.6799999997
202306,202412,9.PNR Capital de trabajo,0,2,18,4.820123434999999E7
202306,202501,9.PNR Capital de trabajo,1,2,19,2496933.9099999997
202306,202501,9.PNR Capital de trabajo,1,1,19,434820.87
202306,202501,9.PNR Capital de trabajo,1,5,19,3615937.73
202306,202501,9.PNR Capital de trabajo,0,5,19,3.2267151799999993E7
202306,202501,9.PNR Capital de trabajo,0,1,19,1988450.4899999995
202306,202501,9.PNR Capital de trabajo,0,2,19,4.1120771180000044E7
202306,202502,9.PNR Capital de trabajo,1,1,20,305689.86000000004
202306,202502,9.PNR Capital de trabajo,1,2,20,1450997.38
202306,202502,9.PNR Capital de trabajo,0,2,20,3.367823548999998E7
202306,202502,9.PNR Capital de trabajo,0,5,20,2.5504756480000004E7
202306,202502,9.PNR Capital de trabajo,1,5,20,2083808.3499999999
202306,202502,9.PNR Capital de trabajo,0,1,20,1444910.72
202306,202503,9.PNR Capital de trabajo,0,2,21,2.7587516709999993E7
202306,202503,9.PNR Capital de trabajo,1,1,21,242062.38999999998
202306,202503,9.PNR Capital de trabajo,0,5,21,2.0580164749999996E7
202306,202503,9.PNR Capital de trabajo,1,2,21,1362226.4800000002
202306,202503,9.PNR Capital de trabajo,0,1,21,1080271.3499999999
202306,202503,9.PNR Capital de trabajo,1,5,21,2086310.88
202306,202504,9.PNR Capital de trabajo,0,2,22,2.1743643539999973E7
202306,202504,9.PNR Capital de trabajo,1,2,22,1031285.7899999999
202306,202504,9.PNR Capital de trabajo,1,1,22,228518.06
202306,202504,9.PNR Capital de trabajo,0,1,22,703716.38
202306,202504,9.PNR Capital de trabajo,0,5,22,1.6643056839999992E7
202306,202504,9.PNR Capital de trabajo,1,5,22,1284191.5799999998
202306,202505,9.PNR Capital de trabajo,1,2,23,956331.0399999999
202306,202505,9.PNR Capital de trabajo,0,1,23,438862.18999999994
202306,202505,9.PNR Capital de trabajo,0,2,23,1.5872116809999997E7
202306,202505,9.PNR Capital de trabajo,1,1,23,192185.6
202306,202505,9.PNR Capital de trabajo,0,5,23,1.3033951070000002E7
202306,202505,9.PNR Capital de trabajo,1,5,23,1033390.55
202307,202307,9.PNR Capital de trabajo,0,5,0,2.8581956889E8
202307,202307,9.PNR Capital de trabajo,1,2,0,1.036581302E7
202307,202307,9.PNR Capital de trabajo,1,1,0,288300.0
202307,202307,9.PNR Capital de trabajo,1,5,0,7597902.199999999
202307,202307,9.PNR Capital de trabajo,0,1,0,1.1392044956000003E8
202307,202307,9.PNR Capital de trabajo,0,2,0,3.9052384846000004E8
202307,202308,9.PNR Capital de trabajo,0,2,1,3.5348795084E8
202307,202308,9.PNR Capital de trabajo,1,1,1,416471.13000000006
202307,202308,9.PNR Capital de trabajo,0,5,1,2.6054246651000002E8
202307,202308,9.PNR Capital de trabajo,1,2,1,9183979.690000001
202307,202308,9.PNR Capital de trabajo,0,1,1,9.627101817000002E7
202307,202308,9.PNR Capital de trabajo,1,5,1,6831922.6
202307,202309,9.PNR Capital de trabajo,1,5,2,2979253.54
202307,202309,9.PNR Capital de trabajo,0,1,2,8.296679302000006E7
202307,202309,9.PNR Capital de trabajo,1,2,2,5841726.5600000005
202307,202309,9.PNR Capital de trabajo,0,5,2,2.3664709803E8
202307,202309,9.PNR Capital de trabajo,0,2,2,3.2426104855000013E8
202307,202309,9.PNR Capital de trabajo,1,1,2,1422893.1599999997
202307,202310,9.PNR Capital de trabajo,1,2,3,1.6265367750000002E7
202307,202310,9.PNR Capital de trabajo,1,1,3,5062702.5200000005
202307,202310,9.PNR Capital de trabajo,1,5,3,1.0657860029999997E7
202307,202310,9.PNR Capital de trabajo,0,5,3,2.1464946289E8
202307,202310,9.PNR Capital de trabajo,0,2,3,2.9515937158E8
202307,202310,9.PNR Capital de trabajo,0,1,3,6.763344656999998E7
202307,202311,9.PNR Capital de trabajo,1,2,4,1.865044425E7
202307,202311,9.PNR Capital de trabajo,1,5,4,1.696420765E7
202307,202311,9.PNR Capital de trabajo,0,1,4,5.617349672E7
202307,202311,9.PNR Capital de trabajo,0,2,4,2.6449805376000002E8
202307,202311,9.PNR Capital de trabajo,0,5,4,1.8612429544000006E8
202307,202311,9.PNR Capital de trabajo,1,1,4,6365855.670000002
202307,202312,9.PNR Capital de trabajo,0,2,5,2.4431117161999995E8
202307,202312,9.PNR Capital de trabajo,0,5,5,1.7535202826000002E8
202307,202312,9.PNR Capital de trabajo,1,5,5,1.3796924610000001E7
202307,202312,9.PNR Capital de trabajo,1,1,5,5079243.149999999
202307,202312,9.PNR Capital de trabajo,1,2,5,1.8254010169999998E7
202307,202312,9.PNR Capital de trabajo,0,1,5,5.0644782679999985E7
202307,202401,9.PNR Capital de trabajo,1,1,6,4096312.22
202307,202401,9.PNR Capital de trabajo,1,5,6,1.32750441E7
202307,202401,9.PNR Capital de trabajo,1,2,6,1.561300083E7
202307,202401,9.PNR Capital de trabajo,0,5,6,1.5746180046E8
202307,202401,9.PNR Capital de trabajo,0,1,6,4.2396133999999985E7
202307,202401,9.PNR Capital de trabajo,0,2,6,2.2181205405000004E8
202307,202402,9.PNR Capital de trabajo,1,1,7,3153530.9400000004
202307,202402,9.PNR Capital de trabajo,0,1,7,3.4290969510000005E7
202307,202402,9.PNR Capital de trabajo,1,5,7,1.17203665E7
202307,202402,9.PNR Capital de trabajo,1,2,7,1.517452172E7
202307,202402,9.PNR Capital de trabajo,0,2,7,1.9767014674999997E8
202307,202402,9.PNR Capital de trabajo,0,5,7,1.3914126864000002E8
202307,202403,9.PNR Capital de trabajo,1,1,8,2996109.0299999993
202307,202403,9.PNR Capital de trabajo,1,2,8,1.326017592E7
202307,202403,9.PNR Capital de trabajo,0,5,8,1.2450203327E8
202307,202403,9.PNR Capital de trabajo,0,1,8,2.886726416E7
202307,202403,9.PNR Capital de trabajo,1,5,8,1.1760493090000002E7
202307,202403,9.PNR Capital de trabajo,0,2,8,1.8287322676000002E8
202307,202404,9.PNR Capital de trabajo,0,1,9,2.2619977299999997E7
202307,202404,9.PNR Capital de trabajo,1,1,9,2190142.06
202307,202404,9.PNR Capital de trabajo,1,2,9,1.117233831E7
202307,202404,9.PNR Capital de trabajo,0,2,9,1.6231953E8
202307,202404,9.PNR Capital de trabajo,0,5,9,1.1535269494E8
202307,202404,9.PNR Capital de trabajo,1,5,9,8339795.76
202307,202405,9.PNR Capital de trabajo,0,2,10,1.4445999064E8
202307,202405,9.PNR Capital de trabajo,1,2,10,1.255477772E7
202307,202405,9.PNR Capital de trabajo,1,5,10,9519946.200000001
202307,202405,9.PNR Capital de trabajo,1,1,10,1830358.27
202307,202405,9.PNR Capital de trabajo,0,5,10,1.0308642249E8
202307,202405,9.PNR Capital de trabajo,0,1,10,1.8235398019999996E7
202307,202406,9.PNR Capital de trabajo,0,1,11,1.4392894260000002E7
202307,202406,9.PNR Capital de trabajo,0,2,11,1.3345697203E8
202307,202406,9.PNR Capital de trabajo,1,2,11,1.103140924E7
202307,202406,9.PNR Capital de trabajo,1,1,11,1751513.8299999998
202307,202406,9.PNR Capital de trabajo,0,5,11,9.885611716E7
202307,202406,9.PNR Capital de trabajo,1,5,11,9221351.75
202307,202407,9.PNR Capital de trabajo,1,1,12,1374720.47
202307,202407,9.PNR Capital de trabajo,0,2,12,1.1254289373E8
202307,202407,9.PNR Capital de trabajo,1,2,12,1.0023662760000002E7
202307,202407,9.PNR Capital de trabajo,1,5,12,7026700.25
202307,202407,9.PNR Capital de trabajo,0,5,12,8.099339644000001E7
202307,202407,9.PNR Capital de trabajo,0,1,12,9801655.41
202307,202408,9.PNR Capital de trabajo,0,1,13,8566054.699999997
202307,202408,9.PNR Capital de trabajo,1,5,13,5100715.16
202307,202408,9.PNR Capital de trabajo,0,2,13,9.932662805000001E7
202307,202408,9.PNR Capital de trabajo,1,2,13,9045960.98
202307,202408,9.PNR Capital de trabajo,1,1,13,1056522.4600000002
202307,202408,9.PNR Capital de trabajo,0,5,13,6.811765047999999E7
202307,202409,9.PNR Capital de trabajo,0,5,14,5.840284075E7
202307,202409,9.PNR Capital de trabajo,1,5,14,5790399.2700000005
202307,202409,9.PNR Capital de trabajo,1,2,14,7325283.829999998
202307,202409,9.PNR Capital de trabajo,0,1,14,7222600.249999994
202307,202409,9.PNR Capital de trabajo,0,2,14,8.923630894999996E7
202307,202409,9.PNR Capital de trabajo,1,1,14,912127.65
202307,202410,9.PNR Capital de trabajo,1,5,15,4672025.13
202307,202410,9.PNR Capital de trabajo,0,1,15,5813172.989999998
202307,202410,9.PNR Capital de trabajo,0,2,15,8.02270250199999E7
202307,202410,9.PNR Capital de trabajo,1,2,15,6070709.870000001
202307,202410,9.PNR Capital de trabajo,0,5,15,5.515711158000008E7
202307,202410,9.PNR Capital de trabajo,1,1,15,767930.9999999998
202307,202411,9.PNR Capital de trabajo,0,1,16,4765391.199999998
202307,202411,9.PNR Capital de trabajo,1,1,16,597200.7699999998
202307,202411,9.PNR Capital de trabajo,0,2,16,7.003777775E7
202307,202411,9.PNR Capital de trabajo,1,2,16,5091158.820000001
202307,202411,9.PNR Capital de trabajo,0,5,16,4.505866042999999E7
202307,202411,9.PNR Capital de trabajo,1,5,16,3524808.3799999994
202307,202412,9.PNR Capital de trabajo,0,5,17,4.0458056839999996E7
202307,202412,9.PNR Capital de trabajo,0,2,17,6.111166757000005E7
202307,202412,9.PNR Capital de trabajo,1,1,17,554335.0700000001
202307,202412,9.PNR Capital de trabajo,1,5,17,2605141.3699999996
202307,202412,9.PNR Capital de trabajo,1,2,17,4451581.779999999
202307,202412,9.PNR Capital de trabajo,0,1,17,3665439.239999999
202307,202501,9.PNR Capital de trabajo,1,5,18,2748773.29
202307,202501,9.PNR Capital de trabajo,0,1,18,2620452.1999999974
202307,202501,9.PNR Capital de trabajo,1,1,18,295369.83999999997
202307,202501,9.PNR Capital de trabajo,0,2,18,5.288637167000001E7
202307,202501,9.PNR Capital de trabajo,0,5,18,3.407159603000002E7
202307,202501,9.PNR Capital de trabajo,1,2,18,4528249.669999999
202307,202502,9.PNR Capital de trabajo,1,1,19,251434.04999999996
202307,202502,9.PNR Capital de trabajo,1,5,19,1916932.0900000005
202307,202502,9.PNR Capital de trabajo,0,5,19,2.5880060979999978E7
202307,202502,9.PNR Capital de trabajo,0,1,19,2205119.27
202307,202502,9.PNR Capital de trabajo,1,2,19,3079956.9299999997
202307,202502,9.PNR Capital de trabajo,0,2,19,4.439569165000003E7
202307,202503,9.PNR Capital de trabajo,1,2,20,2807003.909999999
202307,202503,9.PNR Capital de trabajo,1,1,20,197832.56
202307,202503,9.PNR Capital de trabajo,1,5,20,1989029.7600000005
202307,202503,9.PNR Capital de trabajo,0,1,20,1766194.85
202307,202503,9.PNR Capital de trabajo,0,2,20,3.684309833000005E7
202307,202503,9.PNR Capital de trabajo,0,5,20,2.1670306160000008E7
202307,202504,9.PNR Capital de trabajo,1,2,21,1935085.1099999996
202307,202504,9.PNR Capital de trabajo,0,1,21,1307250.9900000002
202307,202504,9.PNR Capital de trabajo,1,5,21,1525644.23
202307,202504,9.PNR Capital de trabajo,1,1,21,97259.55
202307,202504,9.PNR Capital de trabajo,0,5,21,1.8656491089999977E7
202307,202504,9.PNR Capital de trabajo,0,2,21,2.9905313140000015E7
202307,202505,9.PNR Capital de trabajo,1,1,22,104699.35
202307,202505,9.PNR Capital de trabajo,0,5,22,1.5267610939999998E7
202307,202505,9.PNR Capital de trabajo,0,1,22,887784.0700000003
202307,202505,9.PNR Capital de trabajo,1,2,22,1738545.31
202307,202505,9.PNR Capital de trabajo,0,2,22,2.314073618E7
202307,202505,9.PNR Capital de trabajo,1,5,22,1589554.49
202308,202308,9.PNR Capital de trabajo,1,2,0,7508050.0
202308,202308,9.PNR Capital de trabajo,1,5,0,5597692.29
202308,202308,9.PNR Capital de trabajo,0,2,0,3.265270259E8
202308,202308,9.PNR Capital de trabajo,1,1,0,212400.0
202308,202308,9.PNR Capital de trabajo,0,5,0,3.0203981695E8
202308,202308,9.PNR Capital de trabajo,0,1,0,1.410834875E8
202308,202309,9.PNR Capital de trabajo,0,2,1,2.9268150783E8
202308,202309,9.PNR Capital de trabajo,1,2,1,6081845.09
202308,202309,9.PNR Capital de trabajo,1,1,1,86827.07
202308,202309,9.PNR Capital de trabajo,0,5,1,2.7254096234E8
202308,202309,9.PNR Capital de trabajo,1,5,1,4780692.55
202308,202309,9.PNR Capital de trabajo,0,1,1,1.2145133676000002E8
202308,202310,9.PNR Capital de trabajo,1,5,2,2528462.8999999994
202308,202310,9.PNR Capital de trabajo,1,2,2,5383921.899999999
202308,202310,9.PNR Capital de trabajo,0,5,2,2.5404054864999998E8
202308,202310,9.PNR Capital de trabajo,1,1,2,1747150.4500000002
202308,202310,9.PNR Capital de trabajo,0,2,2,2.6840315406E8
202308,202310,9.PNR Capital de trabajo,0,1,2,1.0515184529E8
202308,202311,9.PNR Capital de trabajo,1,1,3,7352498.46
202308,202311,9.PNR Capital de trabajo,0,5,3,2.2413218458999997E8
202308,202311,9.PNR Capital de trabajo,0,1,3,8.581561691999999E7
202308,202311,9.PNR Capital de trabajo,1,2,3,1.1483318629999999E7
202308,202311,9.PNR Capital de trabajo,1,5,3,7827024.7
202308,202311,9.PNR Capital de trabajo,0,2,3,2.3863901133E8
202308,202312,9.PNR Capital de trabajo,1,1,4,9047459.44
202308,202312,9.PNR Capital de trabajo,0,1,4,7.353640355000001E7
202308,202312,9.PNR Capital de trabajo,0,2,4,2.1809214954000002E8
202308,202312,9.PNR Capital de trabajo,1,2,4,1.681114644E7
202308,202312,9.PNR Capital de trabajo,0,5,4,2.0419977238000003E8
202308,202312,9.PNR Capital de trabajo,1,5,4,1.182856943E7
202308,202401,9.PNR Capital de trabajo,0,2,5,1.9541951556E8
202308,202401,9.PNR Capital de trabajo,0,5,5,1.8764384787E8
202308,202401,9.PNR Capital de trabajo,1,5,5,1.2511238100000001E7
202308,202401,9.PNR Capital de trabajo,1,2,5,1.4457700370000001E7
202308,202401,9.PNR Capital de trabajo,0,1,5,6.175539171E7
202308,202401,9.PNR Capital de trabajo,1,1,5,8020793.789999999
202308,202402,9.PNR Capital de trabajo,1,5,6,9909237.35
202308,202402,9.PNR Capital de trabajo,0,5,6,1.6686069928E8
202308,202402,9.PNR Capital de trabajo,1,2,6,1.1936151280000001E7
202308,202402,9.PNR Capital de trabajo,0,2,6,1.7611176596000004E8
202308,202402,9.PNR Capital de trabajo,0,1,6,5.1909960150000006E7
202308,202402,9.PNR Capital de trabajo,1,1,6,6160636.679999999
202308,202403,9.PNR Capital de trabajo,1,2,7,1.171777224E7
202308,202403,9.PNR Capital de trabajo,1,1,7,4932840.009999999
202308,202403,9.PNR Capital de trabajo,0,1,7,4.5329111769999996E7
202308,202403,9.PNR Capital de trabajo,0,5,7,1.5239132817000002E8
202308,202403,9.PNR Capital de trabajo,0,2,7,1.6111599472000006E8
202308,202403,9.PNR Capital de trabajo,1,5,7,9964175.7
202308,202404,9.PNR Capital de trabajo,1,5,8,7298866.550000001
202308,202404,9.PNR Capital de trabajo,0,1,8,3.6697332080000006E7
202308,202404,9.PNR Capital de trabajo,1,2,8,1.134944275E7
202308,202404,9.PNR Capital de trabajo,1,1,8,4429946.8100000005
202308,202404,9.PNR Capital de trabajo,0,2,8,1.4587662810000002E8
202308,202404,9.PNR Capital de trabajo,0,5,8,1.3739129250000003E8
202308,202405,9.PNR Capital de trabajo,1,1,9,4300379.62
202308,202405,9.PNR Capital de trabajo,1,2,9,1.0864923059999999E7
202308,202405,9.PNR Capital de trabajo,0,5,9,1.2357857010000001E8
202308,202405,9.PNR Capital de trabajo,0,2,9,1.3110682970000003E8
202308,202405,9.PNR Capital de trabajo,0,1,9,2.963771159000001E7
202308,202405,9.PNR Capital de trabajo,1,5,9,1.060507507E7
202308,202406,9.PNR Capital de trabajo,0,2,10,1.1878545638000003E8
202308,202406,9.PNR Capital de trabajo,1,5,10,9019685.749999998
202308,202406,9.PNR Capital de trabajo,0,5,10,1.2033744670000002E8
202308,202406,9.PNR Capital de trabajo,1,1,10,3100826.25
202308,202406,9.PNR Capital de trabajo,1,2,10,8578342.34
202308,202406,9.PNR Capital de trabajo,0,1,10,2.4247258150000006E7
202308,202407,9.PNR Capital de trabajo,1,5,11,6512088.44
202308,202407,9.PNR Capital de trabajo,0,1,11,1.7853812089999996E7
202308,202407,9.PNR Capital de trabajo,1,1,11,2066485.3600000003
202308,202407,9.PNR Capital de trabajo,1,2,11,8118445.58
202308,202407,9.PNR Capital de trabajo,0,2,11,1.0432739403E8
202308,202407,9.PNR Capital de trabajo,0,5,11,9.923032260000001E7
202308,202408,9.PNR Capital de trabajo,1,2,12,7968315.71
202308,202408,9.PNR Capital de trabajo,1,5,12,6973656.4799999995
202308,202408,9.PNR Capital de trabajo,0,2,12,9.260130391999999E7
202308,202408,9.PNR Capital de trabajo,1,1,12,1532739.89
202308,202408,9.PNR Capital de trabajo,0,1,12,1.222912132E7
202308,202408,9.PNR Capital de trabajo,0,5,12,8.458045974000001E7
202308,202409,9.PNR Capital de trabajo,1,2,13,6219727.449999999
202308,202409,9.PNR Capital de trabajo,0,1,13,1.0310694410000008E7
202308,202409,9.PNR Capital de trabajo,0,5,13,7.513669565999994E7
202308,202409,9.PNR Capital de trabajo,1,1,13,1293564.85
202308,202409,9.PNR Capital de trabajo,1,5,13,5546683.090000003
202308,202409,9.PNR Capital de trabajo,0,2,13,8.081400020000008E7
202308,202410,9.PNR Capital de trabajo,1,1,14,752953.5199999999
202308,202410,9.PNR Capital de trabajo,0,5,14,6.741946371999998E7
202308,202410,9.PNR Capital de trabajo,0,1,14,9039314.049999999
202308,202410,9.PNR Capital de trabajo,0,2,14,7.340336429999994E7
202308,202410,9.PNR Capital de trabajo,1,5,14,5244243.589999999
202308,202410,9.PNR Capital de trabajo,1,2,14,4763177.34
202308,202411,9.PNR Capital de trabajo,0,2,15,6.469083671999998E7
202308,202411,9.PNR Capital de trabajo,1,1,15,778773.8799999999
202308,202411,9.PNR Capital de trabajo,0,5,15,5.850146533E7
202308,202411,9.PNR Capital de trabajo,1,5,15,3786966.809999998
202308,202411,9.PNR Capital de trabajo,0,1,15,7284539.009999993
202308,202411,9.PNR Capital de trabajo,1,2,15,4556952.1899999995
202308,202412,9.PNR Capital de trabajo,0,2,16,5.701193746999992E7
202308,202412,9.PNR Capital de trabajo,1,5,16,3547902.7699999996
202308,202412,9.PNR Capital de trabajo,1,2,16,4479199.039999999
202308,202412,9.PNR Capital de trabajo,1,1,16,460223.6099999998
202308,202412,9.PNR Capital de trabajo,0,1,16,5789588.509999998
202308,202412,9.PNR Capital de trabajo,0,5,16,5.129060594000001E7
202308,202501,9.PNR Capital de trabajo,1,5,17,2945423.400000001
202308,202501,9.PNR Capital de trabajo,1,2,17,4123143.7199999993
202308,202501,9.PNR Capital de trabajo,0,2,17,5.043749354999994E7
202308,202501,9.PNR Capital de trabajo,1,1,17,361861.57999999996
202308,202501,9.PNR Capital de trabajo,0,5,17,4.386282098999997E7
202308,202501,9.PNR Capital de trabajo,0,1,17,4438099.710000003
202308,202502,9.PNR Capital de trabajo,0,5,18,3.534357757000003E7
202308,202502,9.PNR Capital de trabajo,1,2,18,3155241.209999999
202308,202502,9.PNR Capital de trabajo,1,1,18,242343.09000000003
202308,202502,9.PNR Capital de trabajo,0,2,18,4.2838746380000025E7
202308,202502,9.PNR Capital de trabajo,1,5,18,2864037.1499999994
202308,202502,9.PNR Capital de trabajo,0,1,18,3028007.359999999
202308,202503,9.PNR Capital de trabajo,0,1,19,2526131.23
202308,202503,9.PNR Capital de trabajo,1,5,19,2749705.3599999994
202308,202503,9.PNR Capital de trabajo,0,5,19,2.962700079000002E7
202308,202503,9.PNR Capital de trabajo,1,1,19,188624.45
202308,202503,9.PNR Capital de trabajo,0,2,19,3.690694577000002E7
202308,202503,9.PNR Capital de trabajo,1,2,19,2186511.560000001
202308,202504,9.PNR Capital de trabajo,1,2,20,1997120.73
202308,202504,9.PNR Capital de trabajo,0,5,20,2.4575216210000005E7
202308,202504,9.PNR Capital de trabajo,1,5,20,2184320.7
202308,202504,9.PNR Capital de trabajo,1,1,20,186547.10000000003
202308,202504,9.PNR Capital de trabajo,0,1,20,1940984.4100000004
202308,202504,9.PNR Capital de trabajo,0,2,20,3.044593189000001E7
202308,202505,9.PNR Capital de trabajo,0,1,21,1391192.1400000001
